Unnamed: 0,comments,Service,clean_sentence,sentiment,cluster,nb_mots,x,y
1466,Là belle sœur de Kibert,Orange Money,bel sœur kibert,POSITIVE,0,3,-0.05569813437990092,-0.037224964040158966
1467,Merci pour la Pub du meilleur opérateur mobile !,Orange Money,pub meilleur opérateur mobile,POSITIVE,0,4,-0.05343501909189585,-0.02001464199036411
1468,"Qui vas rembourser crédit là ?
Pkaaaaa",Orange Money,rembourser crédit pkaaaaa,NEGATIVE,0,3,-0.052864486848431945,-0.029130729823200762
1469,"Wave Côte d'Ivoire
qui apaise bien le cœur , 454 nous a trop volé",Orange Money,wave côte ivoire apaiser bien cœur trop voler,POSITIVE,1,8,0.3698577510543967,0.12306489007944975
1470,Bleu bleu je peu pas me fâché,Orange Money,bleu bleu fâcher,NEUTRAL,0,3,-0.050118222126600095,-0.032882591546747025
1471,"Tu as raison la braise.
Moi même j'attends lui qui va m'envoyer le 454.",Orange Money,raison braise attendre envoyer,NEGATIVE,0,4,-0.049975160700464136,-0.0380575958260473
1472,"Miss Aïdara ,tes verres te vont bien .",Orange Money,miss aïdara verre bien,POSITIVE,0,4,-0.058544334893966404,-0.02966580506625107
1473,"Ma femme braising en Côte d'Ivoire
Bientôt notre vrai match.",Orange Money,femme braising côte ivoire bientôt vrai match,POSITIVE,1,7,0.17814703552051928,0.07276407327900061
1474,Salut,Orange Money,salut,POSITIVE,0,1,-0.05359502105784818,-0.03659655356291294
1475,C'est garçon qui ne mérite pas le 454,Orange Money,garçon mérite,POSITIVE,0,2,-0.05314021376239176,-0.0313479407165691
1476,"Guigui Calle
merci pour la monture",Orange Money,guigui calle monture,NEGATIVE,0,3,-0.051871959412641014,-0.03167640228432689
1477,"À défaut du 454, le pingouin",Orange Money,défaut pingouin,NEGATIVE,0,2,-0.05114782975477991,-0.040923461328246306
1478,"Bonjour à tous et à toutes.
Pour tous ceux qui utilisent un numéro orange marchand (le code QR) que les clients flashent.
Sachez désormais que le commerçant ou l'entrepreneur paye les frais de retrait lorsqu'il veut avoir de la liquidité.
Lorsque les agents de orange sont arrivés à la boutique, ils nous ont fait savoir que, on ne paye pas de frais ni pour les retraits ni pour les dépôts.
Et aujourd'hui après deux ans d'utilisation, on constate que orange nous prélève des frais au retrait pourtant s'est un compte marchand qui est différent du compte orange money.
Et l'agent orange, au bout du fil, nous fait savoir qu'il prélève à partir de 300.000f CFA.
Vraiment orange vous êtes fort dans l'*a*nar*que.
Vraiment faîtes très très très attention à vous.",Orange Money,bonjour utiliser numéro orange marchand code client flasher savoir commerçant entrepreneur payer frais retrait vouloir liquidité agent orange arriver boutique savoir payer frais retrait dépôt utilisation constater oranger prélever frais retrait pourtant compte marchand compte oranger money agent orange bout fil savoir prélever partir cfa vraiment oranger être fort vraiment faîter attention,NEGATIVE,0,52,-0.10416682187333998,0.10700596495015509
1479,"Orange Money
Je me poses la question si c’est exprès vous faites , vous ne faites pas de bonus de connexions gratuites même si l’on consommes 99 millions fin du mois malgré ça l’on recharges sa connexion internet
pour se distraire à faire ces choses , vous avez des problèmes de connexions à chaque fois c’est vous , c’est quoi votre travail dans l’agence au juste ?",Orange Money,orange money poser question exprès fait faire bonus connexion gratuite consommer million fin mois recharge connexion internet distraire faire chose avoir problème connexion fois travail agence,NEGATIVE,3,26,-0.1050509224555027,0.11075738203575303
1481,"Orange Money
c’est l’amour de ma vie avec lui je suis en sécurité
je t’aime
Orange
Orange Bank CI",Orange Money,orange money amour vie sécurité aime orange orange bank,POSITIVE,3,9,-0.16456445143223558,0.41823627068939
1482,Dohi tala,Orange Money,dohi tala,NEUTRAL,0,2,-0.062489926372492344,-0.030692283801185903
1483,OM comment vérifier ton plafonds j'ai une pusse même 200000f ne peut pas rentrée dedans ??,Orange Money,vérifier plafond pusse rentrer,NEGATIVE,0,4,-0.047174856540700874,-0.030829151336788315
1484,Fierté nationale,Orange Money,fierté national,POSITIVE,0,2,-0.054417504681192,-0.029218974346650706
1485,"Mon affaire d'Orange bank n'est pas encore réglé oh pardon besoin d'assistance
Orange Money",Orange Money,affaire orange bank régler pardon besoin assistance orange money,NEGATIVE,3,9,-0.12990073191459475,0.2737812054700741
1486,C'est quel histoire de régulariser un compte ???? OM,Orange Money,histoire régulariser compte,NEUTRAL,0,3,-0.05749021502074133,-0.027047180729374495
1487,Il y a un soucis de réception des commissions orange money ?car depuis le 4mars je ne reçois pas mes commissions,Orange Money,souci réception commission oranger money recevoir commission,NEUTRAL,0,7,-0.0811507827686547,0.06012713137776137
1488,"Maintenant comment débloquer coffre OM ?
Orange Money",Orange Money,débloquer coffre orange money,NEGATIVE,3,4,-0.15141694284808344,0.3630905147969167
1489,"Félicitations a orange moyens
Mais facile les payment si les plateforme",Orange Money,félicitation oranger moyen facile payment plateforme,NEUTRAL,0,6,-0.06630921719632163,-0.01987173704840231
1490,Dites moi comment fait pour dénoncé ces agent qui nous font payer 100f en plus pour tout transfert ou dépôt,Orange Money,dites dénoncer agent payer transfert dépôt,NEGATIVE,0,6,-0.06098676562357872,-0.02750672341290184
1491,"Orange Money
les numéros 1, en matière de transaction",Orange Money,orange money numéro matière transaction,POSITIVE,3,5,-0.12895001698198116,0.28414776048501605
1492,"Quand on veut annuler, on dit d'attendre 24h,donc pendant les 24h là là personne va pas retirer pour me bloquer amertan ??",Orange Money,vouloir annuler attendre retirer bloquer amertan,NEGATIVE,0,6,-0.049202212853025264,-0.034292551348324075
1493,Orange Money vous êtes des bandits. Vous avez débité de l'argent dans mon compte orange money et n'avez pas transféré ça à Camwater,Orange Money,orange money être bandit avoir débiter argent compte oranger money avoir transférer camwater,NEGATIVE,3,13,-0.14889653475094153,0.30562143421280835
1494,Comment les gens font pour ne pas aimer orange money ? En tout cas moi c'est orange ou rien hein un vrai soutrali,Orange Money,aimer oranger money cas oranger rien hein vrai soutrali,POSITIVE,0,9,-0.10299506886890926,0.10558246077568105
1495,Je retrouve pas mon coffre fort et pourtant j’y ai mis de l’argent,Orange Money,retrouver coffre fort pourtant mettre argent,NEGATIVE,0,6,-0.06709805647128554,-0.02461158197608771
1496,"Avec
Orange Money
c'est l'évolution",Orange Money,orange money évolution,POSITIVE,3,3,-0.1794645784338332,0.4679552866545863
1498,C'est côte sécurité la même qui et le problème,Orange Money,côte sécurité problème,NEUTRAL,0,3,0.086917154297352,0.0502249931849161
1499,"Maxi it, trop chic",Orange Money,maxi trop chic,NEGATIVE,0,3,-0.0520582915004063,-0.03901662734716181
1500,Fierté ivoirienne,Orange Money,fierté ivoirien,POSITIVE,0,2,-0.05764278565386327,-0.029391451337526235
1501,Orange toujours les meilleures,Orange Money,orange meilleur,POSITIVE,3,2,-0.10973843029016846,0.20265469948080791
1502,"1- A : 8 mars
2- B: Ellen Johnson sirleaf
3- A: Dieu veut
4- C: les essuie-glaces
Orange Money
Anne Marie
Marie Goule
Awa Kone
Alex Sangare
Monmon Kone
Anna Maria Bomisso
@à la une",Orange Money,mars ellen johnson sirleaf dieu vouloir essuie glace orange money anne marie marie goule awa kone alex sangare monmon kone anna maria bomisso,POSITIVE,3,23,-0.10146065345563089,0.10707518078985201
1503,"Quizz 1 A - 8 mars 1977 par les nations unies 1982 en France
Quizz 2 B - Ellen Johnson Sirleaf 16 janvier 2006- 22 janvier 2018
Quizz 3 A - Dieu veut
Quiz 4 C - les Essuie-glaces en 1903",Orange Money,quizz mars nation unir france quizz ellen johnson sirleaf janvier janvier quizz dieu vouloir quiz essuie glace,NEGATIVE,0,17,-0.07058899030307174,-0.0204893590345527
1504,"A: 8Mars
B : Ellen Johnson
A: Dieu veut
C: les essuies glaces",Orange Money,ellen johnson dieu vouloir essuie glace,NEGATIVE,0,6,-0.0709739055184641,-0.024753623623160737
1505,"1 = A) 8 mars
2 = B) Elien Johnson sirleaf
3 = A) Dieu veut
4 = C) les essuies-glaces
Yogonin Major
Kouangbe
Rodeck Bienvenu
Zogbe
Kouakou Arsene
Yao
Lydie
Yao
Affoue Amandine Brou",Orange Money,mars elien johnson sirleaf dieu vouloir essuie glace yogonin major kouangbe rodeck bienvenu zogbe kouakou arsene yao lydie yao affoue amandine brou,NEGATIVE,0,22,-0.06959524539518587,-0.02451695938504607
1506,"Bonjour la famille,
Suite aux vérifications, nous avons identifié des comptes frauduleux.
De plus, certains gagnants ne s’étant pas manifestés dans le délai de 24 heures prévu par le règlement, la liste a été actualisée.
Vous trouverez ci-joint la nouvelle liste mise à jour : @dametysha , @estelledjoupé , @deboraaka , @romualdkpossou , Karike Reine , Christ Kenneth , Anna Maria Bomisso , Angie Kouakou , @natachairel , @florianeouabi , @ouattaraaboubacar, @gourielodiedesire ,
Ghislain Guy ,
Mohamed Adebayo Relais
, @ulrichkouadio , @estellejuli , Boss Des Boss ,
Elisa Koua
, Nous Sommes Heureux , @jeandelmas , @emmanuelolo , @jeankoua , @jeankouablan , @armandwilfrieddao,
Bakayoko Ism Adams
Nous vous demandons merci",Orange Money,bonjour famille suite vérification identifier compte frauduleux gagnant manifester délai heure prévoir règlement liste être actualiser trouver joint nouveau liste mettre jour karike reine christ kenneth anna maria bomisso angie kouakou ghislain guy mohamed adebayo relais boss boss elisa koua être heureux bakayoko ism adams demander,NEGATIVE,0,46,-0.05906499961557302,-0.02482518016271331
1507,"Amichia Dominique
Jocelyne Assi",Orange Money,amichia dominique jocelyne assi,NEUTRAL,0,4,-0.051871959412641014,-0.03167640228432689
1508,"Quiz 1 : 8 mars
Quiz 2 : B: Ellen Johnson sirleaf
Quiz 3 : A: Dieu veut
Quiz 4 : C : les essuie-glaces
Orange Money
Jean Jo Koblan
Marie Ange
Jeanne-andree Yao
Yasmine Nourah Konate
Dieu Merci",Orange Money,quiz mars quiz ellen johnson sirleaf quiz dieu vouloir quiz essuie glace orange money jean koblan marie ange jeanne andree yao yasmine nourah konate dieu,NEUTRAL,3,25,-0.09905481508018245,0.0886982216063085
1509,"A: 8Mars
B : Ellen Johnson
A: Dieu veut
C: les essuies-glaces
Orange Money",Orange Money,ellen johnson dieu vouloir essuie glace orange money,NEGATIVE,3,8,-0.1282028379782566,0.20418962623173612
1510,"Quiz réponse :A
Quiz 2 réponse B
Quiz 3 Réponse A
Quiz 4 réponse C",Orange Money,quiz réponse quiz réponse quiz réponse quiz réponse,NEGATIVE,0,8,-0.0596414135746499,-0.029511398345903283
1511,"Je participe orange money. Quizz 1: 8 mars. Quizz 2: Reponse B. Ellen Johnson sirleaf. Quizz 3: DIEU veut
Quizz 4 Reponse: C: Les essuies- glaces.",Orange Money,participe oranger money quizz mars quizz reponse ellen johnson sirleaf quizz dieu vouloir quizz reponse glace,NEGATIVE,0,16,-0.081608925818803,0.024753696151317676
1512,"Quiz 1
Réponse A
Quiz 2
Réponse B
Quiz 3
Réponse A
Quiz 4
Réponse C.
Yves Lamblin Kouassi
Jean Barlain Kouassi
Donald Ulrich",Orange Money,quiz réponse quiz réponse quiz réponse quiz réponse yves lamblin kouassi jean barlain kouassi donald ulrich,NEGATIVE,0,16,-0.060153449834511166,-0.028885452894805215
1513,"Quiz 1.A=8 Mars
Quiz 2.B Elien Johnson sirleaf
Quiz 3.A..Dieu veut
Quiz 4=C
.les essuie -glaces",Orange Money,quiz mars quiz elien johnson sirleaf quiz dieu vouloir quiz essuie,NEGATIVE,0,11,-0.06911145515923671,-0.018783567468044996
1514,"Je participe Au jeu concours
Orange Money
Le logo de Bonprix présente une ABEILLE STYLISÉE .
Je tente ma chance
@à la une
Nicolas Tiendrebeogo
Yeri Da
Christelle Dje Lou
Såmï L'intouchable",Orange Money,participe jeu concours orange money logo bonpri présente abeille stylisée chance nicolas tiendrebeogo yeri christelle dje lou såmï intouchable,NEUTRAL,3,19,-0.11429793921810842,0.19999276142190173
1515,"1- 8 mars
2- ELLEN JOHNSON SIRLEAF
3- ce que femme veut DIEU le veut
4- les essuie-glaces",Orange Money,mars ellen johnson sirleaf femme vouloir dieu vouloir essuie glace,NEGATIVE,0,10,-0.07223798053471708,-0.025106721974373317
1516,"1- A 8 mars
2-B Ellen Johnson sirleaf
3- ADieu veut
4- Cles essuie-glaces",Orange Money,mars ellen johnson sirleaf adieu vouloir cles essuie glace,POSITIVE,0,9,-0.07202821937358828,-0.019055971661307604
1517,"Réponses au questions:
1=A
2=B
3=A
4=C",Orange Money,réponse question,NEUTRAL,0,2,-0.0566937545637381,-0.031623324029098565
1518,"Je participe
A
B
A
C.
Orange Money",Orange Money,participe orange money,POSITIVE,3,3,-0.16194455510243982,0.393663197383984
1519,"Natacha IrelDjaou Apoutchou Élodie
Estella Sie
Flora Djaou",Orange Money,natacha ireldjaou apoutchou élodie estella sie flora djaou,NEUTRAL,0,8,-0.051871959412641014,-0.03167640228432689
1520,"1) A : 8 mars
2) B : Ellen Johnson sirleaf
3) A: Dieu veut
4) C: les essuie-glaces
Aymar N'zi
Jean Yves Akè
Herve Boizo",Orange Money,mars ellen johnson sirleaf dieu vouloir essuie glace aymar jean yves akè herve boizo,NEGATIVE,0,14,-0.07111709207888968,-0.022607285075527804
1521,"1) A : 8 mars
2) B : Ellen Johnson sirleaf
3) A: Dieu veut
4) C: les essuie-glaces",Orange Money,mars ellen johnson sirleaf dieu vouloir essuie glace,NEGATIVE,0,8,-0.07557249357587421,-0.01892961328325171
1522,"1= A : 8 mars
2= B : Ellen Johnson sirleaf
3= A: Dieu veut
4= C: les essuies-glaces
Ange Beatrice
Ouffoue
Lauraine
Konan
Korona Denyel Soro",Orange Money,mars ellen johnson sirleaf dieu vouloir essuie glace ange beatrice ouffoue lauraine konan korona denyel soro,NEGATIVE,0,16,-0.07120073768917619,-0.022249768782925346
1523,"Quiz 1réponse :A
Quiz2 réponse :B
Quiz réponse :A
Quiz 4 réponse :C",Orange Money,quiz réponse quiz réponse quiz réponse,NEGATIVE,0,6,-0.05974634501795628,-0.02941235728911771
1524,"Je participe au jeu concours
Orange Money
A
B
A
C
Kimora Adelaide Yomi
Christella Kelany
Dao Dao Wilfried
Malembé Kiing
Riki Stone
Marie Ange
Esthelle Djoupé
Adjidan Jeanne Epse Beugre
Dame Tysha
Jeanne-andree Yao",Orange Money,participe jeu concours orange money kimora adelaide yomi christella kelany dao dao wilfried malembé kiing riki stone marie ange esthelle djoupé adjidan jeanne epse beugre dame tysha jeanne andree yao,POSITIVE,3,30,-0.0973509457881312,0.12343281201993207
1526,"Quiz 1 = A) 8 mars
Quiz 2 = B) Elien Johnson sirleaf
Quiz 3 = A) Dieu veut
Quiz 4 = C) les essuies-glaces",Orange Money,quiz mars quiz elien johnson sirleaf quiz dieu vouloir quiz essuie glace,NEGATIVE,0,12,-0.07072531591656293,-0.017684651163205993
1527,"Orange Money
non vous êtes méchant quoi",Orange Money,orange money non être mécher,POSITIVE,3,5,-0.13669458356114178,0.2886613011823403
1528,"Quizz 1 : 8 mars
Quizz 2 : b Ellen Johnson sirleaf
Quizz 3 : Dieu veut
Quiz 4 : C : les essuie-glaces",Orange Money,quizz mars quizz ellen johnson sirleaf quizz dieu vouloir quiz essuie glace,NEGATIVE,0,12,-0.06991950124789857,-0.02096936046708918
1529,Ali Badra Ouattara,Orange Money,ali badra ouattara,POSITIVE,0,3,-0.054632776773808206,-0.03468892207297391
1530,"Quiz 1 = A) 8 mars
Quiz 2 = B) Elien Johnson sirleaf
Quiz 3 = A) ce que femme veut Dieu veut
Quiz 4 = C) les essuies-glaces",Orange Money,quiz mars quiz elien johnson sirleaf quiz femme vouloir dieu vouloir quiz essuie glace,NEGATIVE,0,14,-0.06994748392827424,-0.021061210087191296
1531,"1) A : 8 mars
2) B : Ellen Johnson sirleaf
3) A: Dieu veut
4) C: les essuie-glaces
Korona Denyel Soro
Mario konan
Herve Boizo",Orange Money,mars ellen johnson sirleaf dieu vouloir essuie glace korona denyel soro mario konan herve boizo,POSITIVE,0,15,-0.06987914264003373,-0.022576175498397705
1532,"Je participe
Orange Money
1 - A /8 mars
2 - B /ELLEN JOHNSON SIRLEAF
3 - A /DIEU VEUT
4 - C /LES ESSUIE-GLACES",Orange Money,participe orange money mars johnson sirleaf veut essuie glaces,POSITIVE,3,9,-0.12622813632288704,0.22524500584006765
